Church,Address,Phone,Communities Served,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,6:00 PM,,Mass,saturday,spanish,,,,,,vigil
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,11:00 AM,,Mass,sunday,english,,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,12:30 PM,,Mass,sunday,spanish,,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,8:00 AM,,Mass,sunday,english,,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,9:30 AM,,Mass,sunday,spanish,,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,5:30 PM,,Ash Wednesday Mass,special_event,english,,,2026-02-18,,,Ash Wednesday Mass
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,7:00 PM,,Ash Wednesday Mass,special_event,spanish,,,2026-02-18,,,Ash Wednesday Mass
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,8:30 AM,,Ash Wednesday Mass,special_event,english,,,2026-02-18,,,Ash Wednesday Mass
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Tue,6:00 PM,7:00 PM,Confession,other,English,,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Wed,7:00 PM,8:00 PM,Confession,other,English,,,,,,durante la hora santa
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,3:15 PM,4:15 PM,Confession,other,English,,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Wed,12:00 PM,8:00 PM,Eucharist Adoration,other,English,,,,,,Holy Hour from 7-8pm; exposition
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,7:00 PM,,Holy Days/ Días de Guardar,special_event,English,,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,8:30 AM,,Holy Days/ Días de Guardar,special_event,English,,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,8:30 AM,,Mass,weekday,English,St. Joan of Arc,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,8:30 AM,,Mass,weekday,English,St. Joan of Arc,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,8:30 AM,,Mass,weekday,English,St. Joan of Arc,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,8:30 AM,,Mass,weekday,English,St. Joan of Arc,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,8:30 AM,,Mass,weekday,English,St. Joan of Arc,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,4:00 PM,,Mass,saturday,English,St. Joan of Arc,,,,,vigil
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,8:30 AM,,Mass,specific_weekday,English,St. Joan of Arc,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:00 AM,,Mass,sunday,English,St. Joan of Arc,,,,,livestream
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,12:00 PM,,Mass,sunday,English,St. Joan of Arc,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,8:00 AM,,Mass,sunday,English,St. Joan of Arc,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Mon,9:00 AM,,Confession,weekday,English,Saint Joan of Arc Campus,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Mon,TBD,,Confession,other,English,Saint Joan of Arc Campus,,,after,Mass,after the Mass
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Tue,9:00 AM,,Confession,weekday,English,Saint Joan of Arc Campus,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Tue,TBD,,Confession,other,English,Saint Joan of Arc Campus,,,after,Mass,after the Mass
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Wed,9:00 AM,,Confession,weekday,English,Saint Joan of Arc Campus,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Wed,TBD,,Confession,other,English,Saint Joan of Arc Campus,,,after,Mass,after the Mass
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Thu,9:00 AM,,Confession,weekday,English,Saint Joan of Arc Campus,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Thu,TBD,,Confession,other,English,Saint Joan of Arc Campus,,,after,Mass,after the Mass
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Fri,9:00 AM,,Confession,weekday,English,Saint Joan of Arc Campus,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Fri,TBD,,Confession,other,English,Saint Joan of Arc Campus,,,after,Mass,after the Mass
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,9:00 AM,,Confession,specific_weekday,English,Saint Joan of Arc Campus,,,,,
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,TBD,,Confession,other,English,Saint Joan of Arc Campus,,,after,Mass,after the Mass
St. Joan of Arc,"10700 Liberty Rd S, Powell, Ohio 43065",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,TBD,,Confessions,sunday,English,,,,,,by appointment; note: call parish office
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,9:00 AM,,Divine Liturgy,specific_weekday,English,,,,,,tags
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,6:00 PM,,Divine Liturgy,specific_weekday,English,,,,,,tags
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,6:00 PM,,Divine Liturgy,specific_weekday,English,,,,,,tags
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:00 AM,,Divine Liturgy,sunday,English,,,,,,tags
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,12:00 PM,,Ge'ez Divine Liturgy,sunday,English,,,,,,tags
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,11:00 AM,,Divine Liturgy,special_event,English,,,2025-12-06,,,Divine Liturgy; Feast of St. Nicholas
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,12:00 PM,,Divine Liturgy with Myrovanie,special_event,English,,,2025-12-25,,,Divine Liturgy with Myrovanie
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,12:00 PM,,Divine Liturgy,special_event,English,,,2026-01-01,,,Divine Liturgy
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,6:00 PM,,Divine Liturgy,special_event,English,,,2025-12-08,,,Divine Liturgy; Maternity of Holy Anna
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,6:00 PM,,Divine Liturgy,special_event,English,,,2025-12-26,,,Divine Liturgy; Synaxis of the Theotokos
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,8:30 AM,,Divine Liturgy,special_event,English,,,2025-12-13,,,Divine Liturgy; No Vespers
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,9:00 AM,,Divine Liturgy,special_event,English,,,2025-12-27,,,Divine Liturgy; Feast of St. Stephen; Protomartyr
St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus, Ohio 43231-2863",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,9:00 PM,,Christmas Vigil with Myrovanjie,special_event,English,,,2025-12-24,,,Christmas Vigil with Myrovanjie
