Date,Date Sort,Day,Church,Address,Phone,Communities Served,Category,Time,End Time,Service Name,Language,Location,Notes
"Sun, Mar 01, 2026",2026-03-01,Sunday,Our Lady of Victory,"1559 Roxbury Rd, Columbus",(614) 488-2428,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:00 AM,,Mass,english,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,Our Lady of Victory,"1559 Roxbury Rd, Columbus",(614) 488-2428,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:30 AM,,Mass,english,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,Our Lady of Victory,"1559 Roxbury Rd, Columbus",(614) 488-2428,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,english,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,Resurrection,"6300 E Dublin - Granville Rd, New Albany",(614) 855-1400,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,english,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,Resurrection,"6300 E Dublin - Granville Rd, New Albany",(614) 855-1400,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,Sacred Heart Church,"893 Hamlet St, Columbus",(614) 294-5319,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:30 AM,,Mass,English,Sacred Heart,
"Sun, Mar 01, 2026",2026-03-01,Sunday,Seton Parish,"600 Hill Rd N, Pickerington",(614) 833-0482,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:30 AM,,Public Mass,English,,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,Seton Parish,"600 Hill Rd N, Pickerington",(614) 833-0482,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Public Mass,English,,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,Seton Parish,"600 Hill Rd N, Pickerington",(614) 833-0482,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Public Mass,English,,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,Seton Parish,"600 Hill Rd N, Pickerington",(614) 833-0482,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:30 AM,,Public Mass,English,,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,St Edward the Confessor,"785 Newark-Granville Rd, Granville",(740) 587-3254,Canal Winchester,Mass,10:45 AM,,Mass,English,Church of St. Edward the Confessor,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St Edward the Confessor,"785 Newark-Granville Rd, Granville",(740) 587-3254,Canal Winchester,Mass,8:15 AM,,Mass,English,Church of St. Edward the Confessor,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Agatha,"1860 Northam Rd, Upper Arlington",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Agatha,"1860 Northam Rd, Upper Arlington",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Agnes,"2364 W Mound St, Columbus",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,spanish,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Agnes,"2364 W Mound St, Columbus",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,1:00 PM,,Mass,spanish,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Agnes,"2364 W Mound St, Columbus",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,bilingual,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Aloysius,"2165 W Broad St, Columbus",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:30 AM,,Mass,English,Saint Aloysius Church,note: Ghanaian
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Aloysius,"2165 W Broad St, Columbus",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,Saint Aloysius Church,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,english,St. Andrew,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:30 AM,,Mass,english,St. Andrew,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:30 AM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:15 AM,,Mass,English,St. Andrew,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:15 AM,,Mass,English,,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Bernadette,"1343 Wheeling Rd, Lancaster",(740) 654-1893,Canal Winchester; Groveport,Mass,10:00 AM,,Mass,english,St. Bernadette,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Bernadette,"1343 Wheeling Rd, Lancaster",(740) 654-1893,Canal Winchester; Groveport,Mass,7:30 PM,,Mass,english,St. Bernadette,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Brendan the Navigator,"4475 Dublin Rd, Hilliard",(614) 876-1272,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:45 AM,,Mass,English,,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Brendan the Navigator,"4475 Dublin Rd, Hilliard",(614) 876-1272,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:30 PM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Brendan the Navigator,"4475 Dublin Rd, Hilliard",(614) 876-1272,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:15 AM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Brendan the Navigator,"4475 Dublin Rd, Hilliard",(614) 876-1272,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:45 AM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Brigid of Kildare,"7179 Avery Rd, Dublin",(614) 761-3734,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,English,St. Brigid of Kildare Church,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Brigid of Kildare,"7179 Avery Rd, Dublin",(614) 761-3734,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:30 AM,,Mass,English,St. Brigid of Kildare Church,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Brigid of Kildare,"7179 Avery Rd, Dublin",(614) 761-3734,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,St. Brigid of Kildare Church,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Catharine,"500 S Gould Rd, Columbus",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,english,St. Catharine,livestream; note: ASL Interpreted
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Catharine,"500 S Gould Rd, Columbus",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Mass,english,St. Catharine,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Catharine,"500 S Gould Rd, Columbus",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,english,St. Catharine,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Cecilia,"434 Norton Rd, Columbus",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:30 AM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Cecilia,"434 Norton Rd, Columbus",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:30 PM,,Mass,spanish,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Cecilia,"434 Norton Rd, Columbus",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,English,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Christopher,"1420 Grandview Ave, Columbus",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:00 AM,,Mass,english,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Christopher,"1420 Grandview Ave, Columbus",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:00 PM,,Mass,polish,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Christopher,"1420 Grandview Ave, Columbus",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:00 PM,,Mass,english,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Dominic,"451 N 20th St, Columbus",(614) 252-5926,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:00 AM,,Mass,english,St. Dominic Catholic Church,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Francis of Assisi,"386 Buttles Ave, Columbus",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,English,St. Francis of Assisi,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Francis of Assisi,"386 Buttles Ave, Columbus",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,St. Francis of Assisi,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,english,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:30 PM,,Mass,spanish,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,english,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:30 AM,,Mass,spanish,,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Joan of Arc,"10700 Liberty Rd S, Powell",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:00 AM,,Mass,English,St. Joan of Arc,livestream
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Joan of Arc,"10700 Liberty Rd S, Powell",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:00 PM,,Mass,English,St. Joan of Arc,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. Joan of Arc,"10700 Liberty Rd S, Powell",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,English,St. Joan of Arc,
"Sun, Mar 01, 2026",2026-03-01,Sunday,St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:00 AM,,Divine Liturgy,English,,tags
